molecule_chembl_id,canonical_smiles,canonical_smiles_rdkit,smiles,endpoint,target_pKi,target_value,p_endpoint_mean,p_endpoint_std,p_endpoint_min,p_endpoint_max,p_endpoint_range,high_replicate_spread,n_activity_records,n_unique_assays,n_unique_documents,n_unique_original_smiles,n_unique_rdkit_smiles,median_standard_value_nM,min_standard_value_nM,max_standard_value_nM,heavy_atom_count,mol_wt_rdkit,assay_type_set,assay_chembl_ids,document_chembl_ids,activity_ids
CHEMBL93210,N=C(N)c1cccc(C2=NOC(Cn3cnnn3)(C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cn3)C2)c1.O=C(O)C(F)(F)F,N=C(N)c1cccc(C2=NOC(Cn3cnnn3)(C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cn3)C2)c1,N=C(N)c1cccc(C2=NOC(Cn3cnnn3)(C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cn3)C2)c1,pKi,9.769551078621726,9.769551078621726,9.769551078621726,0.0,9.769551078621726,9.769551078621726,0.0,False,1,1,1,1,1,0.17,0.17,0.17,39,546.5730000000001,B,CHEMBL663266,CHEMBL1132652,1037659
CHEMBL460884,CNCC1(c2ccc(N3CCc4c(C(F)(F)F)nn(-c5ccc(OC)cc5)c4C3=O)cc2)CC1,CNCC1(c2ccc(N3CCc4c(C(F)(F)F)nn(-c5ccc(OC)cc5)c4C3=O)cc2)CC1,CNCC1(c2ccc(N3CCc4c(C(F)(F)F)nn(-c5ccc(OC)cc5)c4C3=O)cc2)CC1,pKi,9.744727494896694,9.744727494896694,9.744727494896694,0.0,9.744727494896694,9.744727494896694,0.0,False,2,2,2,1,1,0.18,0.18,0.18,34,470.4950000000002,B,CHEMBL1010168;CHEMBL946423,CHEMBL1154516;CHEMBL1157522,2447240;2619854
CHEMBL221377,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(-c4ccccc4S(C)(=O)=O)cc2)CC3)c(C(N)=O)c1,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(-c4ccccc4S(C)(=O)=O)cc2)CC3)c(C(N)=O)c1,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(-c4ccccc4S(C)(=O)=O)cc2)CC3)c(C(N)=O)c1,pKi,9.744727494896694,9.744727494896694,9.744727494896694,0.0,9.744727494896694,9.744727494896694,0.0,False,1,1,1,1,1,0.18,0.18,0.18,41,584.576,B,CHEMBL913626,CHEMBL1139730,1809528
CHEMBL376790,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN(C)CCCO)c1Cl,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN(C)CCCO)c1Cl,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN(C)CCCO)c1Cl,pKi,9.744727494896694,9.744727494896694,9.744727494896694,0.0,9.744727494896694,9.744727494896694,0.0,False,1,1,1,1,1,0.18,0.18,0.18,35,557.8870000000003,B,CHEMBL889317,CHEMBL1145379,1901404
CHEMBL385487,Cc1nc2c(C(F)(F)F)nn(-c3ccc4onc(N)c4c3)c2c(=O)n1-c1ccc(-c2ccccc2CN2CC[C@@H](O)C2)cc1,Cc1nc2c(C(F)(F)F)nn(-c3ccc4onc(N)c4c3)c2c(=O)n1-c1ccc(-c2ccccc2CN2CC[C@@H](O)C2)cc1,Cc1nc2c(C(F)(F)F)nn(-c3ccc4onc(N)c4c3)c2c(=O)n1-c1ccc(-c2ccccc2CN2CC[C@@H](O)C2)cc1,pKi,9.744727494896694,9.744727494896694,9.744727494896694,0.0,9.744727494896694,9.744727494896694,0.0,False,1,1,1,1,1,0.18,0.18,0.18,44,601.5890000000002,B,CHEMBL855824,CHEMBL1146891,1770555
CHEMBL39297,C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1Cl)c1ccc(F)c(C(=N)N)c1,C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1Cl)c1ccc(F)c(C(=N)N)c1,C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1Cl)c1ccc(F)c(C(=N)N)c1,pKi,9.744727494896694,9.744727494896694,9.744727494896694,0.0,9.744727494896694,9.744727494896694,0.0,False,1,1,1,1,1,0.18,0.18,0.18,34,504.9460000000002,B,CHEMBL682021,CHEMBL1136021,285958
CHEMBL459286,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C4(C(C)=O)CC4)cc2)CC3)cc1,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C4(C(C)=O)CC4)cc2)CC3)cc1,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C4(C(C)=O)CC4)cc2)CC3)cc1,pKi,9.744727494896694,9.744727494896694,9.744727494896694,0.0,9.744727494896694,9.744727494896694,0.0,False,1,1,1,1,1,0.18,0.18,0.18,33,444.49100000000027,B,CHEMBL1010168,CHEMBL1154516,2619906
CHEMBL221913,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(-c4ccccc4S(C)(=O)=O)cc2)CC3)cc1,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(-c4ccccc4S(C)(=O)=O)cc2)CC3)cc1,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(-c4ccccc4S(C)(=O)=O)cc2)CC3)cc1,pKi,9.722392297436963,9.722392297436963,9.722392297436963,0.03158673916583174,9.700057099977233,9.744727494896694,0.044670394919460676,False,2,2,2,1,1,0.18975,0.18,0.1995,38,541.5510000000002,B,CHEMBL1768188;CHEMBL913626,CHEMBL1139730;CHEMBL1764989,1809529;6171596
CHEMBL206335,CN(C)Cc1nccn1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1,CN(C)Cc1nccn1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1,CN(C)Cc1nccn1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1,pKi,9.721246399047171,9.721246399047171,9.637122182528708,0.2790084619743605,8.795880017344075,9.721246399047171,0.9253663817030962,False,11,10,10,1,1,0.19,0.19,1.6,38,528.4700000000003,B,CHEMBL1010168;CHEMBL1072755;CHEMBL1273257;CHEMBL859919;CHEMBL868637;CHEMBL900663;CHEMBL913626;CHEMBL926651;CHEMBL927722;CHEMBL946423,CHEMBL1137566;CHEMBL1139730;CHEMBL1140716;CHEMBL1140796;CHEMBL1146127;CHEMBL1146858;CHEMBL1154516;CHEMBL1156909;CHEMBL1157522;CHEMBL1268866,1703611;1755215;1809610;1993555;2066382;2066385;2073437;2447252;2619913;3103017;3519217
CHEMBL558198,CN(C)Cc1nccn1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1.Cl,CN(C)Cc1nccn1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1,CN(C)Cc1nccn1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1,pKi,9.721246399047171,9.721246399047171,9.721246399047171,0.0,9.721246399047171,9.721246399047171,0.0,False,4,4,4,1,1,0.19,0.19,0.19,38,528.4700000000003,B,CHEMBL826326;CHEMBL855824;CHEMBL863573;CHEMBL898074,CHEMBL1138952;CHEMBL1145195;CHEMBL1146891;CHEMBL1149575,1405687;1741987;1770550;1971685
CHEMBL185909,N=C(N)c1cccc(-n2nc(Cn3cncn3)cc2C(=O)Nc2ccc(-n3cnc4ccccc43)cc2)c1,N=C(N)c1cccc(-n2nc(Cn3cncn3)cc2C(=O)Nc2ccc(-n3cnc4ccccc43)cc2)c1,N=C(N)c1cccc(-n2nc(Cn3cncn3)cc2C(=O)Nc2ccc(-n3cnc4ccccc43)cc2)c1,pKi,9.721246399047171,9.721246399047171,9.721246399047171,0.0,9.721246399047171,9.721246399047171,0.0,False,1,1,1,1,1,0.19,0.19,0.19,38,502.54200000000014,B,CHEMBL827136,CHEMBL1137915,1456012
CHEMBL404448,Cc1ccc(NC(=O)c2ccc(N3CCCCC3=O)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,Cc1ccc(NC(=O)c2ccc(N3CCCCC3=O)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,Cc1ccc(NC(=O)c2ccc(N3CCCCC3=O)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,pKi,9.721246399047171,9.721246399047171,9.721246399047171,0.0,9.721246399047171,9.721246399047171,0.0,False,1,1,1,1,1,0.19,0.19,0.19,33,462.93700000000007,B,CHEMBL930381,CHEMBL1145623,2166710
CHEMBL402109,CN(C)Cc1nccn1-c1ccc(N2CC[C@H](NS(=O)(=O)/C=C/c3ccc(Cl)s3)C2=O)c(F)c1,CN(C)Cc1nccn1-c1ccc(N2CC[C@H](NS(=O)(=O)/C=C/c3ccc(Cl)s3)C2=O)c(F)c1,CN(C)Cc1nccn1-c1ccc(N2CC[C@H](NS(=O)(=O)/C=C/c3ccc(Cl)s3)C2=O)c(F)c1,pKi,9.698970004336019,9.698970004336019,9.698970004336019,0.0,9.698970004336019,9.698970004336019,0.0,False,2,2,2,1,1,0.2,0.2,0.2,34,524.0430000000002,B,CHEMBL1071977;CHEMBL1273257,CHEMBL1153243;CHEMBL1268866,3076623;3515006
CHEMBL595475,CS(=O)(=O)c1ccccc1-c1ccc(N2CC[C@H](NS(=O)(=O)/C=C/c3ccc(Cl)s3)C2=O)c(F)c1,CS(=O)(=O)c1ccccc1-c1ccc(N2CC[C@H](NS(=O)(=O)/C=C/c3ccc(Cl)s3)C2=O)c(F)c1,CS(=O)(=O)c1ccccc1-c1ccc(N2CC[C@H](NS(=O)(=O)/C=C/c3ccc(Cl)s3)C2=O)c(F)c1,pKi,9.698970004336019,9.698970004336019,9.698970004336019,0.0,9.698970004336019,9.698970004336019,0.0,False,2,2,2,1,1,0.2,0.2,0.2,35,555.0740000000002,B,CHEMBL1071977;CHEMBL1273257,CHEMBL1153243;CHEMBL1268866,3076624;3515002
CHEMBL174815,O=C(Nc1ccc(Cl)cc1C(=O)Nc1ccc(Cl)cn1)c1ccc(-c2ccccc2N2CCC(O)CC2)cc1,O=C(Nc1ccc(Cl)cc1C(=O)Nc1ccc(Cl)cn1)c1ccc(-c2ccccc2N2CCC(O)CC2)cc1,O=C(Nc1ccc(Cl)cc1C(=O)Nc1ccc(Cl)cn1)c1ccc(-c2ccccc2N2CCC(O)CC2)cc1,pKi,9.698970004336019,9.698970004336019,9.698970004336019,0.0,9.698970004336019,9.698970004336019,0.0,False,1,1,1,1,1,0.2,0.2,0.2,39,561.4690000000002,B,CHEMBL661985,CHEMBL1147577,99992
CHEMBL183002,N=C(N)c1cccc(-n2nc(-c3cccnc3)cc2C(=O)Nc2ccc(-n3cnc4ccccc43)cc2)c1,N=C(N)c1cccc(-n2nc(-c3cccnc3)cc2C(=O)Nc2ccc(-n3cnc4ccccc43)cc2)c1,N=C(N)c1cccc(-n2nc(-c3cccnc3)cc2C(=O)Nc2ccc(-n3cnc4ccccc43)cc2)c1,pKi,9.698970004336019,9.698970004336019,9.698970004336019,0.0,9.698970004336019,9.698970004336019,0.0,False,1,1,1,1,1,0.2,0.2,0.2,38,498.5500000000002,B,CHEMBL827136,CHEMBL1137915,1456021
CHEMBL218723,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(-c4ccccc4S(C)(=O)=O)cc2)CC3)c(N)c1,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(-c4ccccc4S(C)(=O)=O)cc2)CC3)c(N)c1,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(-c4ccccc4S(C)(=O)=O)cc2)CC3)c(N)c1,pKi,9.698970004336019,9.698970004336019,9.698970004336019,0.0,9.698970004336019,9.698970004336019,0.0,False,1,1,1,1,1,0.2,0.2,0.2,39,556.566,B,CHEMBL913626,CHEMBL1139730,1809526
CHEMBL253942,CS(=O)(=O)c1ccccc1-c1ccc(N2CCC(NS(=O)(=O)/C=C/c3ccc(Cl)s3)C2=O)c(F)c1,CS(=O)(=O)c1ccccc1-c1ccc(N2CCC(NS(=O)(=O)/C=C/c3ccc(Cl)s3)C2=O)c(F)c1,CS(=O)(=O)c1ccccc1-c1ccc(N2CCC(NS(=O)(=O)/C=C/c3ccc(Cl)s3)C2=O)c(F)c1,pKi,9.698970004336019,9.698970004336019,9.698970004336019,0.0,9.698970004336019,9.698970004336019,0.0,False,1,1,1,1,1,0.2,0.2,0.2,35,555.0740000000002,B,CHEMBL928849,CHEMBL1140797,2073558
CHEMBL257741,C/C(=C\S(=O)(=O)NC1CCN(c2ccc(-n3ccnc3CN(C)C)cc2F)C1=O)c1ccc(Cl)s1,C/C(=C\S(=O)(=O)NC1CCN(c2ccc(-n3ccnc3CN(C)C)cc2F)C1=O)c1ccc(Cl)s1,C/C(=C\S(=O)(=O)NC1CCN(c2ccc(-n3ccnc3CN(C)C)cc2F)C1=O)c1ccc(Cl)s1,pKi,9.698970004336019,9.698970004336019,9.698970004336019,0.0,9.698970004336019,9.698970004336019,0.0,False,1,1,1,1,1,0.2,0.2,0.2,35,538.0700000000003,B,CHEMBL932218,CHEMBL1143208,2091024
CHEMBL263784,COC(=O)c1cc2ccc(OC3CCN(C(C)=N)CC3)cc2n1Cc1ccc2ccc(C(=N)N)cc2c1,COC(=O)c1cc2ccc(OC3CCN(C(C)=N)CC3)cc2n1Cc1ccc2ccc(C(=N)N)cc2c1,COC(=O)c1cc2ccc(OC3CCN(C(C)=N)CC3)cc2n1Cc1ccc2ccc(C(=N)N)cc2c1,pKi,9.698970004336019,9.698970004336019,9.698970004336019,0.0,9.698970004336019,9.698970004336019,0.0,False,1,1,1,1,1,0.2,0.2,0.2,37,497.5990000000003,B,CHEMBL661803,CHEMBL1133499,826750
CHEMBL271671,CN(C)Cc1nccn1-c1ccc(N2CCC(NS(=O)(=O)/C=C/c3ccc(Cl)s3)C2=O)c(F)c1,CN(C)Cc1nccn1-c1ccc(N2CCC(NS(=O)(=O)/C=C/c3ccc(Cl)s3)C2=O)c(F)c1,CN(C)Cc1nccn1-c1ccc(N2CCC(NS(=O)(=O)/C=C/c3ccc(Cl)s3)C2=O)c(F)c1,pKi,9.698970004336019,9.698970004336019,9.698970004336019,0.0,9.698970004336019,9.698970004336019,0.0,False,1,1,1,1,1,0.2,0.2,0.2,34,524.0430000000002,B,CHEMBL932218,CHEMBL1143208,2091047
CHEMBL283293,CC(=N)N1CCC(Oc2ccc3c(nc(C(C)C)n3Cc3ccc4ccc(C(=N)N)cc4c3)c2[N+](=O)[O-])CC1,CC(=N)N1CCC(Oc2ccc3c(nc(C(C)C)n3Cc3ccc4ccc(C(=N)N)cc4c3)c2[N+](=O)[O-])CC1,CC(=N)N1CCC(Oc2ccc3c(nc(C(C)C)n3Cc3ccc4ccc(C(=N)N)cc4c3)c2[N+](=O)[O-])CC1,pKi,9.698970004336019,9.698970004336019,9.698970004336019,0.0,9.698970004336019,9.698970004336019,0.0,False,1,1,1,1,1,0.2,0.2,0.2,39,527.6290000000002,B,CHEMBL660845,CHEMBL1135304,235781
CHEMBL3314453,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C(C)(C)N(C)C)cc2)CC3)cc1,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C(C)(C)N(C)C)cc2)CC3)cc1,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C(C)(C)N(C)C)cc2)CC3)cc1,pKi,9.698970004336019,9.698970004336019,9.698970004336019,0.0,9.698970004336019,9.698970004336019,0.0,False,1,1,1,1,1,0.2,0.2,0.2,33,447.5390000000002,B,CHEMBL3371468,CHEMBL3351793,15015126
CHEMBL347606,Cn1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c(-c2cccc(C(=N)N)c2)n1.O=C(O)C(F)(F)F,Cn1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c(-c2cccc(C(=N)N)c2)n1,Cn1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c(-c2cccc(C(=N)N)c2)n1,pKi,9.698970004336019,9.698970004336019,9.698970004336019,0.0,9.698970004336019,9.698970004336019,0.0,False,1,1,1,1,1,0.2,0.2,0.2,34,474.5460000000002,B,CHEMBL806254,CHEMBL1134213,283685
CHEMBL366862,Nc1ccccc1-c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,Nc1ccccc1-c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,Nc1ccccc1-c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,pKi,9.698970004336019,9.698970004336019,9.698970004336019,0.0,9.698970004336019,9.698970004336019,0.0,False,1,1,1,1,1,0.2,0.2,0.2,33,477.35100000000017,B,CHEMBL661985,CHEMBL1147577,102032
CHEMBL369681,C/N=C(/N)N(C)Cc1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,C/N=C(/N)N(C)Cc1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,C/N=C(/N)N(C)Cc1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,pKi,9.698970004336019,9.698970004336019,9.698970004336019,0.0,9.698970004336019,9.698970004336019,0.0,False,1,1,1,1,1,0.2,0.2,0.2,33,485.37500000000017,B,CHEMBL872477,CHEMBL1147578,766364
CHEMBL380617,Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Nc3ccc(-c4ccccc4CNC4CCC4)cc3F)cc12,Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Nc3ccc(-c4ccccc4CNC4CCC4)cc3F)cc12,Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Nc3ccc(-c4ccccc4CNC4CCC4)cc3F)cc12,pKi,9.698970004336019,9.698970004336019,9.698970004336019,0.0,9.698970004336019,9.698970004336019,0.0,False,1,1,1,1,1,0.2,0.2,0.2,41,564.5430000000002,B,CHEMBL859919,CHEMBL1146127,1703629
CHEMBL382339,Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Nc3ccc(-c4ccccc4CN4CCC[C@H]4CO)cc3F)cc12,Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Nc3ccc(-c4ccccc4CN4CCC[C@H]4CO)cc3F)cc12,Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Nc3ccc(-c4ccccc4CN4CCC[C@H]4CO)cc3F)cc12,pKi,9.698970004336019,9.698970004336019,9.698970004336019,0.0,9.698970004336019,9.698970004336019,0.0,False,1,1,1,1,1,0.2,0.2,0.2,43,594.5690000000003,B,CHEMBL859919,CHEMBL1146127,1703624
CHEMBL399345,NC(=O)c1cc(C(=O)N2CCc3cc(-n4ccccc4=O)ccc32)n(-c2ccc3onc(N)c3c2)n1,NC(=O)c1cc(C(=O)N2CCc3cc(-n4ccccc4=O)ccc32)n(-c2ccc3onc(N)c3c2)n1,NC(=O)c1cc(C(=O)N2CCc3cc(-n4ccccc4=O)ccc32)n(-c2ccc3onc(N)c3c2)n1,pKi,9.698970004336019,9.698970004336019,9.698970004336019,0.0,9.698970004336019,9.698970004336019,0.0,False,1,1,1,1,1,0.2,0.2,0.2,36,481.4720000000002,B,CHEMBL941667,CHEMBL1140556,2050998
CHEMBL227222,CNCc1csc(C(=O)Nc2c(OC)cc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)c1Cl,CNCc1csc(C(=O)Nc2c(OC)cc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)c1Cl,CNCc1csc(C(=O)Nc2c(OC)cc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)c1Cl,pKi,9.67778070526608,9.67778070526608,9.67778070526608,0.0,9.67778070526608,9.67778070526608,0.0,False,1,1,1,1,1,0.21,0.21,0.21,31,499.80700000000013,B,CHEMBL889317,CHEMBL1145379,1901413
CHEMBL236228,O=C(N[C@@H]1Cc2ccccc2[C@@H]1NC(=O)c1ccc2c(Cl)c[nH]c2c1)c1ccc(-n2ccccc2=O)cc1,O=C(N[C@@H]1Cc2ccccc2[C@@H]1NC(=O)c1ccc2c(Cl)c[nH]c2c1)c1ccc(-n2ccccc2=O)cc1,O=C(N[C@@H]1Cc2ccccc2[C@@H]1NC(=O)c1ccc2c(Cl)c[nH]c2c1)c1ccc(-n2ccccc2=O)cc1,pKi,9.67778070526608,9.67778070526608,9.67778070526608,0.0,9.67778070526608,9.67778070526608,0.0,False,1,1,1,1,1,0.21,0.21,0.21,38,522.9920000000002,B,CHEMBL897883,CHEMBL1149671,1979717
CHEMBL257966,O=C(Nc1ccccc1C(=O)Nc1ccc(Cl)cc1)c1ccc(-n2ccccc2=O)cc1,O=C(Nc1ccccc1C(=O)Nc1ccc(Cl)cc1)c1ccc(-n2ccccc2=O)cc1,O=C(Nc1ccccc1C(=O)Nc1ccc(Cl)cc1)c1ccc(-n2ccccc2=O)cc1,pKi,9.67778070526608,9.67778070526608,9.67778070526608,0.0,9.67778070526608,9.67778070526608,0.0,False,1,1,1,1,1,0.21,0.21,0.21,32,443.8900000000001,B,CHEMBL930381,CHEMBL1145623,2166727
CHEMBL384129,Nc1noc2ccc(-n3nc(C(F)(F)F)c4c3C(=O)N(c3ccc(-c5ccccc5CN5CC[C@@H](O)C5)cc3)CN4)cc12,Nc1noc2ccc(-n3nc(C(F)(F)F)c4c3C(=O)N(c3ccc(-c5ccccc5CN5CC[C@@H](O)C5)cc3)CN4)cc12,Nc1noc2ccc(-n3nc(C(F)(F)F)c4c3C(=O)N(c3ccc(-c5ccccc5CN5CC[C@@H](O)C5)cc3)CN4)cc12,pKi,9.67778070526608,9.67778070526608,9.67778070526608,0.0,9.67778070526608,9.67778070526608,0.0,False,1,1,1,1,1,0.21,0.21,0.21,43,589.5780000000002,B,CHEMBL855824,CHEMBL1146891,1770553
CHEMBL401788,COC(=O)CN(C1CCCN(c2ccc(-n3ccnc3C[N+](C)(C)CC(=O)OC)cc2F)C1=O)S(=O)(=O)c1ccc2cc(Cl)ccc2c1,COC(=O)CN(C1CCCN(c2ccc(-n3ccnc3C[N+](C)(C)CC(=O)OC)cc2F)C1=O)S(=O)(=O)c1ccc2cc(Cl)ccc2c1,COC(=O)CN(C1CCCN(c2ccc(-n3ccnc3C[N+](C)(C)CC(=O)OC)cc2F)C1=O)S(=O)(=O)c1ccc2cc(Cl)ccc2c1,pKi,9.67778070526608,9.67778070526608,9.67778070526608,0.0,9.67778070526608,9.67778070526608,0.0,False,1,1,1,1,1,0.21,0.21,0.21,48,701.1970000000002,B,CHEMBL933439,CHEMBL1143881,2121484
CHEMBL465584,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CCN5CCOCC5)CC4)cc2)CC3)cc1,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CCN5CCOCC5)CC4)cc2)CC3)cc1,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CCN5CCOCC5)CC4)cc2)CC3)cc1,pKi,9.67778070526608,9.67778070526608,9.67778070526608,0.0,9.67778070526608,9.67778070526608,0.0,False,1,1,1,1,1,0.21,0.21,0.21,39,540.5860000000005,B,CHEMBL1010168,CHEMBL1154516,2619889
CHEMBL213888,Nc1noc2ccc(-n3nc(C(F)(F)F)c4c3C(=O)N(c3ccc(-c5ccccc5CN5CCC(O)CC5)cc3)CC4)cc12,Nc1noc2ccc(-n3nc(C(F)(F)F)c4c3C(=O)N(c3ccc(-c5ccccc5CN5CCC(O)CC5)cc3)CC4)cc12,Nc1noc2ccc(-n3nc(C(F)(F)F)c4c3C(=O)N(c3ccc(-c5ccccc5CN5CCC(O)CC5)cc3)CC4)cc12,pKi,9.657577319177793,9.657577319177793,9.657577319177793,0.0,9.657577319177793,9.657577319177793,0.0,False,1,1,1,1,1,0.22,0.22,0.22,44,602.6170000000001,B,CHEMBL868637,CHEMBL1146858,1755192
CHEMBL215158,Nc1noc2ccc(-n3nc(C(F)(F)F)c4[nH]c(=O)n(-c5ccc(-c6ccccc6CN6CCC(O)CC6)cc5)c(=O)c43)cc12,Nc1noc2ccc(-n3nc(C(F)(F)F)c4[nH]c(=O)n(-c5ccc(-c6ccccc6CN6CCC(O)CC6)cc5)c(=O)c43)cc12,Nc1noc2ccc(-n3nc(C(F)(F)F)c4[nH]c(=O)n(-c5ccc(-c6ccccc6CN6CCC(O)CC6)cc5)c(=O)c43)cc12,pKi,9.657577319177793,9.657577319177793,9.657577319177793,0.0,9.657577319177793,9.657577319177793,0.0,False,1,1,1,1,1,0.22,0.22,0.22,45,617.5880000000002,B,CHEMBL855824,CHEMBL1146891,1770603
CHEMBL375263,CCN(C)Cc1csc(C(=O)Nc2c(OC)cc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)c1Cl,CCN(C)Cc1csc(C(=O)Nc2c(OC)cc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)c1Cl,CCN(C)Cc1csc(C(=O)Nc2c(OC)cc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)c1Cl,pKi,9.657577319177793,9.657577319177793,9.657577319177793,0.0,9.657577319177793,9.657577319177793,0.0,False,1,1,1,1,1,0.22,0.22,0.22,33,527.8610000000001,B,CHEMBL889317,CHEMBL1145379,1901410
CHEMBL176813,CCCc1nc2ccc(OC3CCN(C(C)=N)CC3)cc2n1Cc1ccc2ccc(C(=N)N)cc2c1,CCCc1nc2ccc(OC3CCN(C(C)=N)CC3)cc2n1Cc1ccc2ccc(C(=N)N)cc2c1,CCCc1nc2ccc(OC3CCN(C(C)=N)CC3)cc2n1Cc1ccc2ccc(C(=N)N)cc2c1,pKi,9.638272163982407,9.638272163982407,9.638272163982407,0.0,9.638272163982407,9.638272163982407,0.0,False,1,1,1,1,1,0.23,0.23,0.23,36,482.63200000000023,B,CHEMBL661804,CHEMBL1133358,64753
CHEMBL177225,CCCCc1nc2ccc(OC3CCN(C(C)=N)CC3)cc2n1Cc1ccc2ccc(C(=N)N)cc2c1,CCCCc1nc2ccc(OC3CCN(C(C)=N)CC3)cc2n1Cc1ccc2ccc(C(=N)N)cc2c1,CCCCc1nc2ccc(OC3CCN(C(C)=N)CC3)cc2n1Cc1ccc2ccc(C(=N)N)cc2c1,pKi,9.638272163982407,9.638272163982407,9.638272163982407,0.0,9.638272163982407,9.638272163982407,0.0,False,1,1,1,1,1,0.23,0.23,0.23,37,496.6590000000003,B,CHEMBL661804,CHEMBL1133358,43097
CHEMBL392526,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,pKi,9.638272163982407,9.638272163982407,9.638272163982407,0.0,9.638272163982407,9.638272163982407,0.0,False,1,1,1,1,1,0.23,0.23,0.23,35,484.47800000000035,B,CHEMBL900663,CHEMBL1137566,1993512
